name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Minda Garrison,"{743: 0.09148941756391693, 220: 0.5022730403648605, 657: 0.0, 194: 0.0, 148: 1.0, 680: 0.05421440186647697, 887: 0.0, 82: 0.0, 103: 1.0, 287: 0.857667619352898, 411: 0.6268714167777052, 426: 0.6170585260845662, 491: 0.212133287521298, 568: 0.2533291830181721, 605: 0.0, 752: 0.3412700332726377, 764: 0.29061838088128855, 796: 0.0, 869: 1.0}",25.0,single,f,straight,,strictly anything,often,,graduated from college/university,white,66.0,-1.0,other,,likes dogs and likes cats,,,english,Linear Classifiers 1k/686.joblib
Alyssa Karylin,"{310: 0.45453401060919285, 322: 0.6746337939747482, 463: 0.6052319466163447, 640: 0.5433829427916308, 377: 0.4884896319300882, 653: 0.831470408185996, 554: 0.5113154012788272, 422: 0.3954880984555831, 996: 0.6813172984393407, 881: 0.0, 850: 0.5365954687300651, 451: 0.2566306371999101, 466: 0.8745580990855868, 541: 0.16470168866571733, 959: 0.795210047447712, 960: 0.6213741264123711, 359: 0.5013771372065605, 857: 0.5869532912703708, 941: 0.7679555823959219, 575: 0.14907243096859268, 635: 0.4710213785595023, 352: 0.4251303122138399, 386: 0.0, 143: 0.4874906797227063, 222: 0.0, 243: 0.8457099598707454, 290: 0.9719583967338781, 304: 1.0, 550: 0.9323018786619088, 562: 0.38778100188332854, 587: 0.10526249674895949, 591: 0.2139399027299116, 694: 0.16274509778470891, 700: 0.9085893270516938, 735: 0.7662141973328098, 793: 0.2691912385201105, 992: 0.23674999639357042}",44.0,single,m,straight,,,rarely,never,graduated from college/university,white,74.0,-1.0,education / academia,has a kid,has cats,agnosticism but not too serious about it,no,english (fluently),Linear Classifiers 1k/133.joblib
Eadie Adalbert,"{711: 0.5130150312633681, 129: 0.4488869945876264, 928: 1.0, 384: 0.1939443394088496, 759: 0.0, 483: 1.0, 783: 1.0, 69: 0.0, 242: 1.0, 268: 1.0, 517: 0.0, 527: 0.0, 619: 0.3959021988185176, 633: 0.0, 669: 0.0, 701: 0.0, 803: 0.43146527353087727, 927: 0.5151422337628695, 934: 1.0, 941: 0.0}",40.0,single,f,straight,fit,,socially,never,graduated from med school,"indian, white",65.0,-1.0,medicine / health,,likes cats,,no,"english (fluently), spanish (fluently)",Linear Classifiers 1k/851.joblib
Atlanta Adamsen,"{209: 0.7493673506443947, 543: 0.9022671446762489, 988: 0.5907662909078804, 575: 0.45881307814633754, 484: 0.0, 170: 0.0, 570: 0.38092732682357777, 1001: 0.0, 16: 0.437728096068537, 991: 0.7722116359134548, 401: 0.0, 836: 0.11428313479052399, 511: 0.2822706533451367, 323: 0.8581209204559554, 972: 0.48351389529214117, 85: 0.12975290385629812, 969: 0.4948179701044326, 269: 0.0, 917: 0.0, 71: 0.6870088384847772, 746: 0.594099075800739, 500: 0.7869346002104471, 857: 0.0, 78: 0.9047742892427744, 237: 0.31448007110060594, 275: 1.0, 332: 0.0, 333: 0.0, 748: 0.5438322828022422, 963: 0.9029248228568347}",21.0,single,m,gay,fit,strictly anything,rarely,never,working on college/university,white,71.0,-1.0,student,,,,no,"english, sign language (okay)",Linear Classifiers 1k/87.joblib
Rozele Hourigan,"{238: 1.0, 437: 1.0, 142: 0.7748428192243071, 118: 1.0, 226: 1.0, 242: 0.3747901788917336, 426: 0.9607187139260192, 459: 0.9583007978590823, 477: 0.8215867899729405, 592: 0.6775300596774951, 601: 0.49230404467886224, 935: 0.9276494720715245, 937: 0.0}",31.0,single,m,straight,athletic,,socially,,graduated from college/university,white,68.0,-1.0,executive / management,,,,no,"english, portuguese (poorly), french (poorly), chinese (poorly), indonesian (poorly)",Linear Classifiers 1k/105.joblib
Gretal Hoenack,"{826: 0.8926699977564712, 636: 1.0, 754: 0.6566544309813293, 617: 0.0, 297: 0.3388367862239917, 539: 0.0, 236: 1.0, 590: 1.0, 153: 0.0, 484: 1.0, 897: 1.0, 155: 0.0, 611: 1.0, 559: 1.0, 230: 0.624120419554897, 261: 0.0, 110: 0.1478776223074797, 351: 0.0, 292: 1.0, 143: 0.0, 571: 0.0, 252: 1.0, 855: 0.0, 834: 0.18165479599427692, 237: 0.0, 278: 1.0, 324: 1.0, 662: 0.4247612685349277, 682: 0.2728493216031307, 823: 0.02890405933113438, 864: 1.0, 916: 0.5685308321959107}",33.0,single,m,straight,used up,strictly anything,often,sometimes,graduated from space camp,white,70.0,-1.0,science / tech / engineering,doesn't have kids,likes dogs,agnosticism and laughing about it,yes,english (poorly),Linear Classifiers 1k/739.joblib
Carmencita Grosz,"{186: 0.5532239594356476, 55: 0.056594487997342124, 841: 0.9149547242518229, 921: 0.14234056890487506, 595: 0.4358667094878561, 949: 0.4266739608491784, 172: 0.12870238565506636, 421: 0.6852428611721129, 871: 0.027287130848500096, 271: 0.8773730173024318, 294: 0.7278025055832111, 260: 0.23972736526441762, 786: 0.34937066309071674, 565: 0.3580684574648675, 493: 0.2793594049537603, 642: 0.627338666261696, 679: 1.0, 101: 0.43960112749874036, 39: 1.0, 26: 0.2932085089843367, 217: 0.0, 684: 0.6959008726201987, 29: 0.5183045624620507, 71: 0.9509140579330937, 123: 0.6325593316042138, 218: 0.17253540660293276, 453: 0.4402660374152906, 772: 0.4025240665540948, 946: 1.0}",29.0,single,f,gay,a little extra,mostly anything,not at all,never,college/university,white,62.0,-1.0,other,,likes dogs and likes cats,agnosticism but not too serious about it,no,"english (fluently), spanish (poorly)",Linear Classifiers 1k/223.joblib
Arlina Krystle,"{444: 0.3834309847431374, 590: 0.5418716032666389, 575: 0.0, 921: 0.0, 193: 0.0, 1: 0.10138479785368304, 3: 0.5225514500668744, 36: 0.0092528555560758, 165: 0.49753390592588076, 238: 0.23606455722060815, 394: 1.0, 508: 1.0, 581: 0.7356802012630421, 663: 0.7560446888688954, 754: 0.16114271009843506, 809: 1.0, 821: 0.24813568898423988, 842: 0.40708119285540434, 851: 0.6290219775805515, 932: 0.0}",27.0,seeing someone,f,straight,curvy,,often,sometimes,graduated from college/university,"asian, middle eastern, black, native american, indian, pacific islander, hispanic / latin, white, other",65.0,20000.0,hospitality / travel,,likes dogs and likes cats,other and laughing about it,sometimes,"english (fluently), spanish (poorly)",Linear Classifiers 1k/886.joblib
Ana Raychel,"{376: 0.6121997395502943, 836: 1.0, 283: 0.4374810237452249, 979: 0.30384508783641073, 852: 0.8320612734516295, 449: 0.44088103640068166, 637: 0.5866190525677708, 542: 0.12817980636264226, 529: 0.6963473031756677, 988: 0.6973857878759799, 348: 0.0, 943: 0.28491029655184485, 535: 0.03558239136615016, 579: 0.6056593045224472, 151: 0.4492624553389859, 828: 1.0, 134: 0.07156581438996579, 186: 0.7689906739380563, 349: 1.0, 771: 0.41627297509038663, 957: 0.21261590054313406, 82: 0.6695880273803725, 196: 0.4133887892561694, 369: 0.7389843444361308, 627: 0.4629803805359274, 664: 0.5017253703799975, 718: 0.43897607320231113, 776: 0.47028864467628906, 779: 0.0}",25.0,single,f,straight,athletic,anything,socially,never,graduated from college/university,white,67.0,-1.0,education / academia,,likes dogs and likes cats,christianity but not too serious about it,no,english,Linear Classifiers 1k/802.joblib
Tobe Marsden,"{859: 0.8882262360082698, 665: 0.6263285251912722, 255: 0.3287760216917692, 158: 0.20089944082649636, 119: 0.8919919727426087, 188: 0.12608411657967844, 269: 0.9665974619804221, 409: 0.27281235973041307, 564: 0.0, 577: 0.646084743921397, 595: 0.5768656800805414, 806: 0.6496542565034447, 995: 0.8617248248538796}",31.0,single,f,straight,fit,,,,graduated from college/university,,64.0,-1.0,artistic / musical / writer,,,,no,english,Linear Classifiers 1k/505.joblib
Ekaterina Cyrie,"{976: 0.1528567807151271, 595: 0.0, 282: 0.2168950740784048, 629: 0.5373805711675281, 223: 0.5605665772989799, 143: 0.25533207726840956, 728: 0.5575944672565978, 219: 0.2498108593823769, 66: 0.7702403225164698, 110: 0.41322541814714153, 403: 0.0, 150: 0.12493273318710685, 72: 0.6731733347524163, 292: 0.3467194639548792, 398: 0.08525508820581607, 548: 1.0, 360: 0.802034371185604, 220: 0.8269478395727337, 905: 0.3530738411478591, 160: 0.0, 197: 0.0, 208: 0.0, 210: 0.0, 243: 0.0, 259: 0.4841416724762917, 268: 0.5576439393271828, 594: 0.4421229659498582, 606: 0.041124581022357276, 681: 0.4283035016165391, 717: 0.0, 744: 0.8359287748793447, 892: 0.4796133547316792}",23.0,single,f,straight,average,,socially,,working on college/university,"asian, white",62.0,-1.0,student,,,,sometimes,english,Linear Classifiers 1k/451.joblib
Myrtice Merriott,"{863: 0.19399921617001548, 606: 0.2142101327504562, 150: 0.5386941835233316, 681: 0.0, 411: 0.5351940062459286, 182: 0.25147302070590105, 837: 1.0, 692: 0.0, 56: 0.8307950735336713, 652: 0.6013886711263154, 824: 0.0, 473: 1.0, 728: 0.6597292784795901, 13: 1.0, 65: 0.0, 274: 0.36920328678242553, 282: 0.0, 385: 0.6528529842886162, 467: 0.0, 517: 0.7141055948868515, 518: 1.0, 653: 0.2489821108132395, 748: 0.0, 818: 0.10986560004402612, 826: 0.9958446213799714, 848: 1.0}",26.0,single,f,gay,a little extra,,rarely,sometimes,graduated from college/university,,66.0,-1.0,political / government,,has cats,,no,english,Linear Classifiers 1k/191.joblib
Rosene Jess,"{293: 0.11937462356738993, 999: 0.29496347224914177, 876: 0.0, 269: 0.748933589687332, 706: 0.1331075098914604, 358: 0.33738670888109024, 167: 0.0966570424302835, 819: 0.20934626395025144, 390: 0.18426051179871442, 978: 0.0940968047867966, 512: 0.41868841053353645, 944: 0.0, 98: 0.4546623623431203, 223: 0.33650815853877425, 910: 0.28883505211245847, 18: 0.8750760836128473, 72: 0.0, 191: 0.6250944569532373, 210: 0.0, 276: 1.0, 312: 0.42348882577685987, 326: 0.6016558238193249, 527: 0.44999579324745265, 546: 0.0891018282847878, 691: 0.0, 727: 0.6741166198974231, 745: 0.11638772341991321, 762: 0.5617238187932255, 772: 0.6719887551866477, 852: 0.0, 913: 0.0, 946: 0.773784887445314}",25.0,single,f,bisexual,curvy,,,,graduated from masters program,white,70.0,-1.0,,,,agnosticism and very serious about it,,english,Linear Classifiers 1k/22.joblib
Sherrie Dahlia,"{638: 0.6409791568623566, 251: 0.9937917640017231, 232: 0.7089203442799183, 478: 0.6509029196972902, 752: 0.6630136012042982, 782: 0.6900975296883187, 236: 1.0, 969: 0.009241880331843255, 176: 0.17266532763950604, 448: 0.4402527770633151, 534: 0.0, 906: 0.4703157065037775, 454: 0.02040546205103677, 754: 0.5471808115928294, 749: 1.0, 808: 0.8884950297989898, 30: 0.016973967841630966, 319: 1.0, 347: 0.0, 486: 0.3842363107892899, 606: 1.0, 612: 0.9650614642775945, 649: 0.3543222523160834, 675: 0.4477519447113556, 716: 1.0, 745: 0.33889088175922755, 916: 0.46651141318636835, 998: 0.8528248981147781}",21.0,single,f,straight,curvy,anything,socially,never,working on college/university,"asian, black",66.0,20000.0,sales / marketing / biz dev,"doesn't have kids, but wants them",has dogs,christianity,no,english,Linear Classifiers 1k/986.joblib
Peri Lubin,"{736: 0.41237325769212596, 425: 0.0, 383: 1.0, 174: 0.9810731956257843, 843: 0.0230732294875029, 955: 0.0, 971: 0.0, 156: 0.027900257989131205, 248: 0.27535643588395153, 226: 0.5137518808723129, 293: 0.0, 655: 0.0, 601: 1.0, 123: 1.0, 24: 0.42685012305498127, 61: 0.4766005381827849, 90: 0.45663316483867433, 122: 0.0, 154: 0.29709389500654027, 207: 0.41990253718363313, 245: 0.8840197412357309, 260: 1.0, 288: 0.0, 308: 1.0, 451: 0.6793578430768132, 465: 0.07656014013251067, 510: 0.0, 707: 0.7428654784737159, 716: 0.0, 956: 0.10872470476730811, 999: 0.19989975736877774}",22.0,single,f,straight,curvy,mostly vegetarian,socially,,working on college/university,white,67.0,-1.0,student,,,other,trying to quit,"english (fluently), spanish (fluently), german (okay), portuguese (okay)",Linear Classifiers 1k/73.joblib
Verla Rossner,"{839: 0.47122450861767184, 676: 1.0, 383: 0.0, 451: 1.0, 595: 0.5194331325739601, 609: 0.0, 616: 0.8227445596692498, 876: 1.0, 903: 0.8404108526783141}",32.0,single,m,straight,fit,strictly anything,not at all,,graduated from masters program,white,72.0,-1.0,entertainment / media,,likes dogs,,no,english (fluently),Linear Classifiers 1k/948.joblib
Jsandye Braun,"{348: 1.0, 289: 0.0, 680: 0.4434531051027286, 253: 1.0, 554: 0.0, 730: 0.0, 862: 0.4625363948882888, 89: 0.4547990634348742, 88: 1.0, 67: 1.0, 63: 1.0, 902: 1.0, 445: 0.5204156234289852, 286: 1.0, 668: 0.0, 20: 0.4460256470705084, 184: 0.10631682855334601, 185: 1.0, 316: 1.0, 351: 0.0, 354: 1.0, 392: 0.7278215101438872, 545: 0.2683393032749368, 655: 0.0, 662: 1.0, 699: 1.0, 761: 0.0, 918: 0.0}",24.0,single,m,straight,fit,strictly anything,,never,working on college/university,white,67.0,-1.0,other,,has dogs and dislikes cats,other and laughing about it,no,"english (fluently), spanish (poorly)",Linear Classifiers 1k/864.joblib
Ira Chinua,"{370: 0.3049201977533662, 235: 0.46340521602424123, 354: 0.8077424736314971, 933: 0.0, 335: 0.5694769493878493, 838: 0.5189579210525799, 319: 0.24596432734311358, 845: 1.0, 586: 0.20444966659402342, 372: 0.3455196668253162, 156: 0.8960153535567026, 946: 0.0, 172: 1.0, 832: 0.0, 690: 0.24377663216913392, 874: 1.0, 794: 0.0, 160: 0.36321905258008425, 812: 0.3029558293687913, 824: 0.18142474846283174, 103: 1.0, 80: 0.29066455321532847, 148: 0.22923719189201974, 271: 0.8065991845240261, 277: 0.4630872867465139, 294: 1.0, 481: 0.0, 573: 0.6934908116551712, 608: 0.6777262213851871, 703: 0.9677109129153245, 774: 1.0, 789: 0.5580125904864244, 792: 0.02926373334892518, 916: 0.18612865447326987}",27.0,single,m,straight,average,strictly anything,socially,never,working on ph.d program,"hispanic / latin, white",73.0,-1.0,education / academia,doesn't have kids,likes dogs,catholicism,no,"english, spanish, german, french, serbian",Linear Classifiers 1k/17.joblib
Fernande Kress,"{656: 0.5117543781783205, 127: 1.0, 550: 1.0, 157: 0.37959557429291024, 219: 0.0, 684: 0.0, 132: 0.0, 169: 0.6896549340272387, 184: 1.0, 605: 1.0, 27: 1.0, 48: 0.0, 58: 1.0, 570: 1.0, 68: 1.0, 220: 1.0, 227: 1.0, 274: 1.0, 330: 1.0, 355: 1.0, 472: 0.0, 503: 0.5563206578379685, 566: 1.0, 591: 1.0, 738: 1.0, 758: 1.0, 897: 0.7757467820057613}",38.0,single,f,straight,curvy,mostly other,socially,never,graduated from masters program,white,65.0,-1.0,executive / management,"doesn't have kids, but wants them",likes dogs and has cats,judaism and laughing about it,no,"english (fluently), french (okay)",Linear Classifiers 1k/19.joblib
Arlina Heidt,"{607: 0.1478014943368664, 834: 0.31877329383152464, 311: 0.16181034364035396, 708: 1.0, 388: 0.4651561137671778, 7: 1.0, 23: 0.5220344644094776, 56: 0.2494351325842823, 560: 0.7076636045320597, 584: 0.0, 650: 1.0, 900: 1.0}",28.0,single,m,straight,average,other,socially,,college/university,,72.0,-1.0,,,has cats,agnosticism,when drinking,english,Linear Classifiers 1k/818.joblib
Ashlee Monk,"{400: 1.0, 761: 1.0, 58: 0.0, 199: 1.0, 294: 1.0, 621: 0.4192095705209138, 964: 0.0, 12: 1.0, 135: 0.0, 272: 0.0, 610: 0.0, 56: 0.0, 570: 1.0, 8: 1.0, 836: 1.0, 615: 0.0, 113: 1.0, 213: 1.0, 249: 1.0, 305: 1.0, 412: 0.23304014136540707, 429: 1.0, 626: 0.6689231864535927, 701: 1.0, 755: 1.0, 780: 0.0, 912: 1.0, 922: 1.0}",32.0,single,m,straight,average,strictly anything,socially,never,graduated from college/university,white,66.0,-1.0,,,,agnosticism and somewhat serious about it,no,"english (fluently), spanish (poorly)",Linear Classifiers 1k/726.joblib
Ivett Laurianne,"{119: 1.0, 749: 0.07015640825706093, 199: 0.0, 453: 0.0, 373: 0.0, 297: 0.4449364059550187, 403: 0.858892804572934, 702: 1.0, 110: 0.5418373535627841, 469: 0.012950084611045298, 173: 0.39220313257954587, 192: 1.0, 416: 0.1353809842483651, 558: 1.0, 580: 0.02729670805429718, 855: 0.0, 873: 0.9896743284861889, 881: 0.0, 884: 0.2796609194501465, 953: 0.4531830850762253, 977: 1.0}",24.0,single,f,straight,curvy,,socially,never,graduated from college/university,white,67.0,-1.0,medicine / health,doesn't have kids,has cats,,,english,Linear Classifiers 1k/24.joblib
Lucy Darbie,"{296: 0.6521029336638358, 535: 0.6168262480499558, 544: 0.9285910161504192, 983: 0.4614877222515088, 1001: 1.0, 302: 0.5208879643563482, 969: 1.0, 653: 0.5368086908546115, 771: 0.6974652070882796, 718: 0.7958242588613835, 827: 1.0, 639: 0.068993352394072, 451: 0.14077804270540994, 313: 0.4939271287575211, 145: 1.0, 169: 0.5252461282521401, 207: 0.012036104194191655, 518: 0.0, 821: 0.23344538234638312, 856: 0.22616699607355262}",23.0,single,f,straight,fit,,rarely,sometimes,graduated from college/university,"hispanic / latin, white",58.0,-1.0,other,doesn't have kids,likes dogs and likes cats,judaism and laughing about it,no,"english (fluently), spanish (fluently), french (okay)",Linear Classifiers 1k/172.joblib
Carmencita Chabot,"{314: 0.0, 868: 1.0, 44: 1.0, 607: 1.0, 519: 1.0, 216: 0.5830511454757377, 395: 0.5568126537824098, 434: 0.19945947780224282, 799: 0.0, 590: 0.5470696068534331, 957: 0.35882125694054157, 105: 0.0, 293: 1.0, 839: 0.0, 199: 0.0, 307: 0.0, 444: 0.06100653178889459, 823: 0.08021973582292619, 36: 0.9028378596607927, 772: 0.38270436183626255, 256: 0.0, 504: 1.0, 9: 1.0, 329: 0.38317368359086, 175: 0.0, 517: 1.0, 520: 0.0846853623646786, 619: 0.004909855991834355, 703: 1.0, 804: 1.0, 842: 0.3117875140945905, 844: 0.0, 860: 0.0, 886: 0.34246187586271615, 899: 1.0}",45.0,single,f,straight,average,,socially,never,graduated from college/university,white,62.0,-1.0,other,"has a kid, and might want more",likes dogs and has cats,christianity,no,english,Linear Classifiers 1k/909.joblib
Carly Sinegold,"{626: 0.9334308103620973, 394: 0.9589877357624186, 401: 0.7381953191043856, 185: 0.9322975069133486, 427: 0.6889494970021021, 741: 1.0, 308: 0.577637982658508, 480: 0.2709876392303523, 776: 0.40768741692853017, 610: 1.0, 878: 0.7362221505256396, 952: 0.7859793094621426, 557: 0.927808230141464, 502: 0.7441379451988908, 80: 1.0, 84: 0.6365531246616346, 710: 0.2897698190270642, 18: 0.8387357081203655, 88: 0.3204357559830642, 237: 0.29812298907702794, 269: 0.8317530610229886, 332: 0.20704167760599979, 378: 0.7834006595427342, 399: 0.6598547022504679, 505: 0.0, 532: 0.4748234785824532, 632: 1.0, 769: 0.3785576356792586}",47.0,single,m,straight,athletic,,not at all,never,,white,69.0,-1.0,computer / hardware / software,has a kid,,,no,english,Linear Classifiers 1k/509.joblib
Donetta Letsou,"{313: 0.0, 653: 1.0, 4: 0.3871570924212495, 519: 0.0, 459: 0.4328765742629592, 907: 0.9888986930576396, 666: 0.0, 173: 0.0, 748: 1.0, 47: 1.0, 34: 1.0, 315: 0.0, 369: 1.0, 372: 1.0, 478: 0.0, 520: 1.0, 757: 1.0, 869: 0.10332572018781239}",35.0,single,m,bisexual,,,often,sometimes,graduated from masters program,white,72.0,-1.0,computer / hardware / software,doesn't have kids,likes dogs and likes cats,buddhism,no,"english, spanish (poorly)",Linear Classifiers 1k/737.joblib
Meriel Maryanne,"{158: 0.0, 477: 0.7273952130392551, 220: 0.0, 825: 1.0, 748: 1.0, 852: 0.3267975649281354, 464: 0.0, 808: 0.0, 591: 0.0, 180: 1.0, 558: 0.0, 265: 0.0, 210: 0.5891015836231297, 382: 0.006466469421138044, 657: 0.34077362912485043, 899: 0.0, 542: 0.0, 663: 0.6559329469270025, 818: 1.0, 19: 0.15610056642075776, 75: 0.0, 101: 0.36071427653684296, 192: 0.0, 225: 0.0, 262: 0.0, 295: 0.39526215834125367, 365: 0.0, 470: 0.5755942907482634, 524: 1.0, 614: 0.4097698337858837, 661: 1.0, 693: 0.5889859737465635, 823: 0.6145550761584495, 875: 0.0}",42.0,single,m,straight,athletic,strictly vegetarian,rarely,never,graduated from masters program,white,67.0,50000.0,education / academia,,,agnosticism,no,english,Linear Classifiers 1k/902.joblib
