name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Angelique Zeeba,"{893: 0.7641123922262469, 344: 0.6772489429027084, 131: 0.3447462816074829, 860: 0.3363274175654505, 97: 0.2682033102232326, 601: 0.0, 563: 0.730415246407496, 30: 0.0009772749462255703, 24: 0.0, 46: 0.5456415440278093, 217: 0.06839533723822111, 297: 0.814074810522488, 329: 0.6040104472357486, 361: 0.47277316991429696, 387: 0.42104032392549406, 439: 0.42022291192008776, 560: 0.7388425837221018, 735: 0.0, 740: 0.13984174149571515, 742: 1.0, 863: 0.6853613400381056}",24,single,f,straight,athletic,anything,socially,never,graduated from college/university,white,63.0,-1,science / tech / engineering,doesn't have kids,likes dogs,,no,"english (fluently), spanish (poorly)",Linear Classifiers/235.joblib
Kalina Jena,"{281: 1.0, 827: 0.2685488729663321, 697: 1.0, 241: 1.0, 129: 1.0, 415: 1.0, 542: 1.0, 54: 0.499211831568215, 116: 1.0, 222: 0.8398876464815039, 254: 1.0, 285: 0.8358787455685794, 461: 0.0, 463: 1.0, 488: 1.0, 611: 0.11868006039045609, 634: 1.0, 690: 0.42179788919552896, 691: 0.8093488508711073, 781: 0.6509320406534411, 794: 0.06753203850873146, 806: 0.7647549435945238, 808: 0.206649772774957, 858: 1.0}",34,single,m,straight,athletic,strictly anything,socially,never,,white,66.0,-1,student,,likes dogs and likes cats,agnosticism,no,english (fluently),Linear Classifiers/604.joblib
Bertine Constancy,"{789: 1.0, 71: 0.5281838170432538, 529: 0.2052541183590817, 232: 0.0, 609: 1.0, 278: 0.35087742944598954, 576: 0.0, 445: 0.4704478084374015, 803: 0.632560833241441, 672: 0.0, 46: 0.8069338035168689, 104: 0.0, 192: 0.9517174719586832, 343: 0.3158324129068433, 537: 1.0, 612: 0.36073305067187267, 702: 0.9333063713546093, 774: 0.6599926925810946, 857: 0.33185382331562163, 865: 0.3277036293383073, 932: 0.05748285835089817, 944: 0.8741621716707408}",24,single,m,straight,average,strictly vegetarian,very often,sometimes,graduated from college/university,white,68.0,30000,artistic / musical / writer,"doesn't have kids, and doesn't want any",likes dogs and likes cats,atheism and very serious about it,when drinking,"english (fluently), french (poorly), spanish (poorly)",Linear Classifiers/887.joblib
Kenna Uund,"{972: 0.6526186574747523, 578: 1.0, 58: 0.9135090358232043, 755: 1.0, 253: 1.0, 115: 1.0, 131: 0.7406961771521727, 633: 1.0, 635: 0.8010616499085366, 133: 0.7087817025428702, 377: 1.0, 605: 0.5873636320343261, 504: 0.1853622251195901, 130: 1.0, 344: 0.6473540757278693, 408: 1.0, 474: 1.0, 481: 0.36043297500021154, 491: 0.7906896959679219, 620: 1.0, 705: 1.0, 752: 0.5015091765124593, 763: 1.0, 766: 1.0, 797: 1.0, 848: 0.31914125197521326, 858: 1.0, 915: 0.5586548397883062, 952: 1.0, 958: 0.5285701897464437}",27,single,m,straight,athletic,mostly other,socially,never,graduated from college/university,other,73.0,-1,science / tech / engineering,doesn't have kids,,other,no,"english, turkish (fluently), italian (okay)",Linear Classifiers/74.joblib
Charlena Yoko,"{917: 1.0, 932: 1.0, 154: 1.0, 291: 0.0, 36: 1.0, 70: 0.24743206446567267, 351: 1.0, 619: 1.0, 991: 1.0, 54: 0.16813989507094718, 227: 0.8946062995188289, 343: 0.42911240568141906, 370: 0.0, 447: 0.35446784327703273, 529: 0.6989932030098869, 611: 0.5947293260761093, 615: 0.0, 725: 1.0, 769: 0.8087957860930288, 864: 0.7695607128723188, 892: 1.0, 941: 0.5974263850814854}",22,single,m,straight,,mostly vegetarian,socially,sometimes,graduated from masters program,white,73.0,100000,,,,atheism but not too serious about it,no,"english (fluently), spanish (fluently), french (poorly), korean (poorly)",Linear Classifiers/863.joblib
Sidoney Haymes,"{521: 0.0, 536: 0.0, 808: 0.0, 969: 0.0, 839: 1.0, 716: 0.22804015162739244, 612: 1.0, 461: 0.0, 22: 1.0, 59: 0.0, 124: 0.7904708803746683, 155: 1.0, 165: 0.0, 175: 0.8308676059988129, 366: 0.8935191494728754, 421: 0.0, 497: 0.0, 554: 0.0, 581: 0.0, 613: 0.0, 712: 0.0, 823: 1.0, 882: 0.0, 883: 0.34978991596961917, 890: 0.0}",29,single,f,straight,full figured,,rarely,never,graduated from college/university,white,64.0,-1,entertainment / media,,has dogs,other,when drinking,english,Linear Classifiers/257.joblib
Karolina MacIntosh,"{723: 1.0, 59: 0.9056721184266117, 66: 0.8003069939849634, 581: 0.9048379894538641, 134: 1.0, 284: 0.0, 438: 0.3106550867326383, 492: 1.0, 554: 0.0, 579: 1.0, 603: 0.8536422716098269, 636: 0.35744345247656706, 660: 0.5261125255029122, 679: 0.28059505637095117, 688: 0.9646724679841456, 714: 0.13733954199295084, 740: 0.0}",23,single,f,straight,fit,,socially,never,graduated from college/university,white,68.0,-1,sales / marketing / biz dev,,,,,"english, polish (fluently), spanish (poorly)",Linear Classifiers/524.joblib
Briney Yuille,"{948: 0.5105722980906144, 294: 0.6981769314895887, 896: 0.8864487076849827, 932: 0.43812787847391776, 956: 1.0, 904: 0.0, 0: 0.0, 79: 0.21225063094425156, 84: 0.0, 114: 0.3585440754447473, 117: 1.0, 312: 0.0, 341: 0.47369711468701636, 399: 1.0, 529: 0.6702311152334812, 599: 0.0, 758: 0.0, 926: 1.0, 982: 0.0}",22,single,m,straight,athletic,anything,socially,never,,white,68.0,-1,,,,,no,"english (fluently), french (fluently), german (okay)",Linear Classifiers/9.joblib
Alleen Naashom,"{531: 0.0535215292123814, 720: 0.9661192721280827, 830: 0.0, 346: 0.6587834876931105, 929: 1.0, 674: 0.3486948672309502, 475: 1.0, 771: 0.8869237706117499, 911: 0.299002442389245, 467: 0.5144792984770472, 321: 0.5568599458341836, 950: 0.0032773582910561316, 28: 0.08312041741655385, 39: 0.6828257935281741, 54: 0.39949735483586046, 181: 0.30460196334987, 194: 0.6476133437213214, 195: 0.3229185144444138, 274: 0.6667963904422827, 302: 0.5717907768330761, 407: 0.6138736382473802, 408: 0.1752410150868, 537: 0.08331417603501468, 569: 0.818036085488, 582: 0.8989204216901765, 888: 0.8996594742098383, 916: 0.0, 925: 0.3535342553977099, 952: 1.0}",21,single,f,bisexual,skinny,anything,socially,never,working on college/university,black,67.0,-1,other,,likes dogs and likes cats,agnosticism,no,english,Linear Classifiers/519.joblib
Sophia Ardra,"{749: 1.0, 693: 0.0, 26: 0.0, 165: 0.0, 166: 0.0, 522: 0.24451339604680022, 117: 0.27343242638423737, 351: 0.0, 726: 0.5313305852134174, 907: 0.13354553756576948, 112: 0.0, 233: 0.5232126919074389, 861: 0.7218243657086996, 167: 0.4251093631374925, 168: 0.27612890064914586, 243: 0.0, 477: 1.0, 649: 0.0, 674: 0.5511974099193528, 768: 0.4859602643834191, 787: 0.0, 831: 0.0, 839: 0.8446000944738214, 884: 0.0}",25,single,m,straight,athletic,mostly anything,socially,never,working on masters program,asian,67.0,100000,computer / hardware / software,doesn't have kids,likes dogs and likes cats,,no,english (fluently),Linear Classifiers/407.joblib
Jaclyn Fink,"{545: 0.7175672371026747, 820: 0.28449654155612825, 907: 0.7311379816685197, 913: 0.0, 526: 1.0, 916: 1.0, 747: 0.9465674608576533, 30: 1.0, 90: 1.0, 272: 0.7088296333090458, 373: 0.8146364129601773, 468: 0.25015623148529365, 553: 1.0, 624: 0.8563068439050445, 676: 0.5533685445764447, 963: 0.5190812100665338}",32,single,m,straight,athletic,mostly vegetarian,socially,sometimes,working on ph.d program,white,70.0,-1,science / tech / engineering,,likes dogs and likes cats,agnosticism and laughing about it,when drinking,"english (fluently), spanish (okay)",Linear Classifiers/831.joblib
Ezmeralda Corilla,"{562: 0.0, 166: 0.5339109413199354, 470: 1.0, 853: 0.9380686289965103, 370: 0.9027423062578102, 75: 0.0, 69: 0.3821613731132478, 771: 1.0, 552: 0.9636641201032026, 573: 1.0, 920: 0.8306208760236116, 791: 0.2541704229664852, 282: 0.4482266040778633, 407: 0.818121068552089, 273: 1.0, 409: 0.0, 121: 1.0, 22: 0.6933265867620664, 2: 0.0, 649: 0.43062362192612724, 30: 1.0, 59: 1.0, 64: 0.542158856241131, 327: 1.0, 343: 0.6223819568195958, 381: 1.0, 455: 1.0, 480: 0.49730714859833025, 501: 0.0, 706: 1.0, 754: 0.5288820156280929, 840: 1.0, 941: 0.6674625366075135, 949: 0.8193894109308326, 990: 1.0}",32,single,f,straight,thin,anything,socially,never,graduated from college/university,white,63.0,50000,medicine / health,,,agnosticism,no,english,Linear Classifiers/80.joblib
Benita Chaing,"{663: 0.06453372896145781, 47: 1.0, 136: 1.0, 358: 0.7741126752268697, 393: 0.0, 425: 0.3423669411265724, 505: 1.0, 646: 0.21365474218603664, 745: 1.0, 785: 1.0}",28,single,m,straight,skinny,mostly anything,socially,,graduated from college/university,white,72.0,-1,science / tech / engineering,,likes dogs and has cats,atheism but not too serious about it,no,english,Linear Classifiers/853.joblib
Consuela Robertson,"{446: 0.35858976661241293, 653: 0.16796885229456038, 948: 0.0, 177: 0.0, 523: 0.2740155298137452, 707: 0.595645837319843, 431: 0.9347974763376623, 735: 0.7900772121333342, 110: 0.9044069000962391, 571: 0.0, 553: 0.6534983315156646, 715: 0.6815793643525812, 763: 0.0, 580: 0.0, 156: 0.8412740005094577, 625: 0.4313850949268154, 40: 1.0, 751: 0.45557669897538133, 236: 0.0, 260: 0.40066718590886197, 268: 0.24534714173352778, 315: 0.4630562496328441, 448: 0.0, 542: 1.0, 637: 0.35131298866319405, 714: 0.033750274707612604, 810: 0.4341681565652866, 843: 0.4531140060275307, 855: 1.0, 865: 0.0, 933: 0.5271032749621076}",30,single,m,straight,average,mostly other,not at all,never,,other,72.0,-1,other,has a kid,has dogs,,,"english (okay), italian (poorly), latvian (poorly), spanish (poorly)",Linear Classifiers/135.joblib
Florie Chapland,"{225: 1.0, 92: 0.0, 753: 0.0, 322: 0.3188589567368041, 524: 0.26549053197354366, 61: 0.538359630741573, 175: 0.7145048342881739, 452: 0.5132391869074833, 303: 0.4071064847402339, 106: 0.5611840757744626, 172: 1.0, 220: 0.8030679346843344, 221: 0.37599471332252055, 479: 0.35744207577988796, 499: 1.0, 678: 0.12872665996074062, 706: 0.011313965075248067, 822: 1.0, 936: 0.5114330903064546, 938: 1.0}",26,single,m,straight,average,mostly anything,socially,never,graduated from masters program,asian,67.0,-1,banking / financial / real estate,,,catholicism but not too serious about it,no,"english (fluently), vietnamese (fluently)",Linear Classifiers/300.joblib
Babita Loeb,"{536: 0.0, 486: 0.8801117649605474, 668: 1.0, 53: 0.4574722018928259, 183: 0.7467921020652761, 187: 0.0, 767: 0.16389415189648937, 872: 0.0, 135: 0.7960335427199074, 387: 0.620726303650345, 242: 0.748422059229773, 502: 1.0, 788: 0.3701393795658994, 181: 0.0, 195: 0.0, 234: 0.1595344122346869, 273: 0.21439779734375963, 300: 0.7928330320464461, 367: 1.0, 386: 1.0, 620: 0.43223987265086383, 759: 0.8243478299702336, 813: 0.34615179249958694, 839: 0.0, 858: 1.0, 946: 1.0}",21,single,f,straight,curvy,mostly vegetarian,often,sometimes,working on college/university,native american,66.0,-1,student,,likes dogs and likes cats,,sometimes,"english (fluently), french (okay), arabic (poorly), spanish (okay), latin (poorly)",Linear Classifiers/193.joblib
Jan Tryck,"{64: 0.6023625495930989, 772: 0.9824140613407719, 734: 0.0, 951: 1.0, 872: 0.0, 40: 1.0, 434: 0.0, 837: 0.19186165450413295, 563: 0.46546675590379305, 521: 0.0, 38: 0.4347850023377666, 802: 0.33499124637758637, 478: 0.12002574157493706, 37: 1.0, 95: 0.7057371923640519, 103: 1.0, 118: 0.0, 144: 0.0, 248: 0.0, 418: 0.4584513002572126, 496: 0.2652514916293698, 693: 0.6658022054544697, 695: 0.8214541119796444, 735: 0.6799504788505124, 785: 0.07370191894154443, 849: 0.3424881368173809, 896: 0.0, 999: 0.19167297315059706}",20,single,f,straight,thin,strictly vegetarian,not at all,never,working on college/university,white,63.0,-1,,,,,,english (fluently),Linear Classifiers/823.joblib
Aili Cassius,"{835: 0.8562836134131104, 68: 1.0, 674: 0.0, 585: 0.8004616999480771, 291: 1.0, 480: 0.2307081805674196, 575: 0.019434888589516586, 814: 0.9438801243736656, 876: 1.0, 463: 0.11329388829432618, 955: 1.0, 265: 0.6477311087921374, 808: 0.0, 721: 0.2088182105860117, 665: 0.6537789462788965, 65: 0.6970869989947248, 109: 0.6742671366645379, 254: 0.38036247541228896, 267: 0.3825239697608023, 396: 1.0, 426: 0.26051353163146374, 428: 0.9398758408568204, 539: 0.0, 596: 1.0, 639: 0.5848656656003182, 745: 1.0, 828: 0.0, 918: 1.0, 947: 0.7017759936661152}",36,single,m,straight,fit,strictly anything,not at all,never,graduated from masters program,white,73.0,150000,science / tech / engineering,"doesn't have kids, but wants them",likes dogs and likes cats,other and laughing about it,no,english (poorly),Linear Classifiers/134.joblib
Kristan Talia,"{695: 0.0, 369: 0.0, 830: 0.0, 946: 0.0, 189: 1.0, 791: 0.021203159678295336, 88: 0.37782370098995166, 829: 1.0, 589: 0.0, 706: 0.0, 724: 0.0, 489: 1.0, 329: 0.3053168307252605, 741: 1.0, 218: 0.0, 469: 0.20188094086187647, 590: 0.5286477182126692, 204: 0.0, 61: 1.0, 629: 0.9390584306054244, 714: 0.5268028317777969, 401: 1.0, 720: 1.0, 535: 1.0, 889: 0.0, 102: 1.0, 175: 0.0, 289: 0.0, 480: 0.0, 487: 0.0, 522: 1.0, 583: 1.0, 758: 0.37146642242358574, 844: 0.7330083692182008, 897: 1.0, 916: 0.0}",27,single,f,straight,athletic,anything,socially,,graduated from college/university,white,65.0,-1,,doesn't have kids,likes dogs and likes cats,,no,"english (fluently), spanish (poorly)",Linear Classifiers/26.joblib
Marjie Brunell,"{709: 0.9899342919447025, 223: 0.4989588106853877, 649: 0.28160698140017626, 75: 0.25143020473436284, 462: 0.0, 588: 1.0, 678: 1.0, 970: 1.0, 975: 0.5884995868721385, 13: 0.58344813096073, 419: 1.0, 214: 1.0, 225: 0.0, 100: 0.6996932436216698, 6: 0.208365788850144, 971: 0.5217303885316507, 5: 0.5884885030270879, 714: 0.3037378458890645, 240: 0.7388045674533954, 482: 0.8115342164898216, 648: 1.0, 168: 0.5773436210453116, 289: 0.4495411857939282, 81: 0.6627796224508606, 92: 0.2760669553912627, 104: 0.0, 105: 0.49451426802011467, 149: 0.0, 173: 0.967422611996176, 207: 0.06046538156905923, 276: 1.0, 393: 0.5974899800549656, 396: 0.0, 409: 1.0, 812: 1.0, 825: 0.0, 863: 0.3653466730467021, 913: 0.7946442061354264, 959: 0.2537171179651989}",27,single,m,straight,fit,mostly vegetarian,socially,never,working on ph.d program,white,76.0,-1,science / tech / engineering,,likes dogs,,no,"english, spanish (okay), japanese (poorly)",Linear Classifiers/758.joblib
Minda Garrison,"{419: 0.8539655353869684, 237: 0.06829390920947653, 119: 0.7548875304581515, 22: 0.41349256348519803, 93: 0.6552640506749603, 174: 0.0, 243: 0.6794982571872927, 317: 0.17306088879374593, 334: 0.7713832651163, 414: 0.5304082529524641, 468: 0.6790345038237942, 695: 0.8821692946248236, 750: 0.5224593050727997, 807: 0.8501693406262059, 812: 1.0, 865: 0.6745864990509711, 906: 0.0}",25,single,f,straight,,strictly anything,often,,graduated from college/university,white,66.0,-1,other,,likes dogs and likes cats,,,english,Linear Classifiers/276.joblib
Alyssa Karylin,"{282: 0.5011461297318284, 792: 0.5176434559389378, 310: 0.14003351650144813, 232: 0.7407539456947507, 474: 0.349206423413422, 273: 1.0, 229: 0.4166522456080358, 516: 0.10441368119965455, 118: 1.0, 186: 0.0, 804: 0.9581894546288376, 875: 0.6706805909997929, 753: 0.17657651610993125, 296: 0.21150669613171313, 113: 1.0, 306: 0.0, 361: 1.0, 396: 0.0, 427: 0.5611375111573207, 716: 1.0, 774: 0.2086643661729209, 918: 0.2593044732820503, 945: 0.9212025246352177, 963: 0.4774275823299937}",44,single,m,straight,,,rarely,never,graduated from college/university,white,74.0,-1,education / academia,has a kid,has cats,agnosticism but not too serious about it,no,english (fluently),Linear Classifiers/430.joblib
Eadie Adalbert,"{493: 0.0, 62: 0.0, 657: 1.0, 59: 0.0090953594856793, 813: 1.0, 461: 0.0, 568: 0.5249184733132375, 635: 1.0, 587: 1.0, 148: 0.0, 353: 0.4690637096087076, 357: 0.0, 376: 1.0, 381: 1.0, 425: 0.0, 431: 0.3680166597033825, 537: 0.0, 539: 0.9730858013193706, 561: 0.11935661425177546, 608: 0.34887214869846295, 628: 0.0, 708: 0.6767356905732282, 722: 0.0, 831: 0.5610689718648652, 885: 0.3183980238093147}",40,single,f,straight,fit,,socially,never,graduated from med school,"indian, white",65.0,-1,medicine / health,,likes cats,,no,"english (fluently), spanish (fluently)",Linear Classifiers/499.joblib
Atlanta Adamsen,"{872: 1.0, 132: 0.46673135676065236, 675: 0.0, 549: 1.0, 686: 1.0, 458: 1.0, 441: 0.0, 524: 0.0, 58: 1.0, 336: 1.0, 164: 1.0, 13: 0.30628351365739803, 427: 0.0, 334: 0.6189215034369511, 914: 1.0, 410: 0.0886786004721003, 192: 1.0, 240: 1.0, 320: 1.0, 722: 0.6646796691465955, 44: 1.0, 106: 1.0, 304: 1.0, 387: 1.0, 525: 0.9095207781315935, 652: 1.0, 657: 0.0, 818: 0.0, 844: 0.0, 864: 1.0}",21,single,m,gay,fit,strictly anything,rarely,never,working on college/university,white,71.0,-1,student,,,,no,"english, sign language (okay)",Linear Classifiers/244.joblib
Rozele Hourigan,"{742: 0.5733282974286522, 687: 1.0, 362: 0.5008889640850509, 114: 0.0, 174: 0.9164323861767298, 697: 1.0, 706: 1.0, 23: 0.5213335781660848, 354: 1.0, 701: 1.0, 719: 1.0, 913: 0.0, 925: 1.0, 110: 0.4310103274412429, 88: 0.8389671187595653, 917: 0.0, 84: 0.11933665063375609, 90: 0.46725746342441554, 99: 0.23526276228229182, 253: 0.37093269346866253, 402: 1.0, 608: 0.21774208345000523, 675: 0.416494580659615, 750: 0.0, 759: 0.9138920371078136, 907: 0.23584919395878612, 999: 0.46635849113638783}",31,single,m,straight,athletic,,socially,,graduated from college/university,white,68.0,-1,executive / management,,,,no,"english, portuguese (poorly), french (poorly), chinese (poorly), indonesian (poorly)",Linear Classifiers/810.joblib
Gretal Hoenack,"{781: 0.8833313054587966, 258: 0.20128825683994211, 554: 0.12548429097132896, 516: 0.6001992668242053, 214: 1.0, 168: 0.0, 871: 0.03333145091491474, 29: 0.0, 739: 0.0, 375: 0.0, 395: 0.7413742072040743, 392: 0.6949933695284796, 32: 1.0, 280: 0.0, 413: 0.35411724457806093, 569: 0.9398675905132752, 476: 1.0, 319: 0.5082744366023797, 812: 0.5769364729341806, 69: 0.0, 81: 1.0, 87: 0.9457471200184782, 186: 0.8330159419638541, 315: 0.0, 364: 1.0, 401: 1.0, 505: 0.0, 640: 0.0, 805: 1.0, 822: 0.33081329215088084, 842: 0.08182647628777762, 854: 0.0}",33,single,m,straight,used up,strictly anything,often,sometimes,graduated from space camp,white,70.0,-1,science / tech / engineering,doesn't have kids,likes dogs,agnosticism and laughing about it,yes,english (poorly),Linear Classifiers/506.joblib
Carmencita Grosz,"{604: 0.5696251487633344, 834: 1.0, 462: 0.36190725423280057, 979: 1.0, 960: 0.6736519008022324, 150: 1.0, 138: 1.0, 488: 0.0, 547: 0.78217975353766, 837: 0.0, 405: 0.0, 290: 0.0, 384: 0.7490847708784525, 200: 0.0, 37: 0.3833992839733522, 53: 0.11519171780567916, 63: 0.0007658118019442384, 92: 0.0, 99: 0.0, 168: 0.0, 347: 0.916058256098065, 368: 1.0, 477: 0.0, 737: 0.0, 821: 0.08389389465614627, 867: 0.09021910256303123}",29,single,f,gay,a little extra,mostly anything,not at all,never,college/university,white,62.0,-1,other,,likes dogs and likes cats,agnosticism but not too serious about it,no,"english (fluently), spanish (poorly)",Linear Classifiers/748.joblib
Arlina Krystle,"{178: 0.9852810780211338, 772: 0.13691286499489697, 313: 0.5288810382989338, 673: 0.13187141850694872, 434: 0.04119900324263348, 693: 0.18236063533238323, 37: 1.0, 85: 1.0, 401: 1.0, 465: 0.001970602010942679, 511: 0.0, 513: 0.19003597874578304, 715: 0.010728281467097922, 720: 0.7446373932122266, 789: 0.034110702156036954, 951: 0.0}",27,seeing someone,f,straight,curvy,,often,sometimes,graduated from college/university,"asian, middle eastern, black, native american, indian, pacific islander, hispanic / latin, white, other",65.0,20000,hospitality / travel,,likes dogs and likes cats,other and laughing about it,sometimes,"english (fluently), spanish (poorly)",Linear Classifiers/733.joblib
Ana Raychel,"{722: 0.19640569624672644, 690: 0.0, 161: 0.0, 187: 0.37390648507920865, 898: 0.0, 825: 0.8157183264802725, 323: 0.7044944703022296, 326: 1.0, 493: 0.208335998719817, 50: 0.0, 147: 0.0, 976: 0.0, 168: 0.0, 986: 0.5385840944923919, 318: 0.0, 474: 0.0, 86: 0.187819577807109, 813: 0.6145145461067436, 590: 1.0, 832: 0.0, 570: 0.9801908564891386, 371: 0.0, 14: 0.9748829907153924, 66: 0.19162093745958497, 79: 0.0, 201: 1.0, 425: 0.0, 468: 0.0, 612: 0.0, 642: 0.5111927738383146, 805: 1.0, 954: 0.0}",25,single,f,straight,athletic,anything,socially,never,graduated from college/university,white,67.0,-1,education / academia,,likes dogs and likes cats,christianity but not too serious about it,no,english,Linear Classifiers/850.joblib
