name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Aili Cassius,"{890: 0.696322231289213, 60: 1, 786: 0.5181837198144699, 829: 0, 119: 0.31608156202058346, 175: 0.0650980294661867, 685: 0, 976: 0, 291: 0.07412859242098069, 376: 0.4129666553334772, 998: 0, 21: 0.5228641061642962, 391: 0.7619345870169174, 370: 0.7757215284509673, 501: 0.6373922538646792, 733: 0.17193720063705786, 825: 0, 112: 0, 134: 0.7555794027417462, 150: 0.25505864337250905, 278: 1, 334: 1, 545: 0.37429563833615376, 631: 0, 804: 0.8065869789184426, 820: 0.3983148278211708, 848: 0, 967: 0.9014041779934856, 969: 1}",36,single,m,straight,fit,strictly anything,not at all,never,graduated from masters program,white,73.0,150000,science / tech / engineering,"doesn't have kids, but wants them",likes dogs and likes cats,other and laughing about it,no,english (poorly),Linear Classifiers/957.joblib
Kristan Talia,"{201: 0, 985: 0.765614821014168, 364: 0.07792661869976314, 505: 1, 633: 0.8671028627334181, 615: 1, 742: 0.23834186464600293, 15: 1, 447: 1, 751: 1, 748: 0, 5: 0, 931: 0, 466: 1, 366: 0, 143: 0.7445348318403902, 660: 0, 322: 0.9653819559132515, 856: 0.10425560545077062, 841: 0, 99: 0, 425: 0.270986638611209, 78: 1, 188: 1, 285: 1, 368: 0.6414899275485588, 372: 0, 402: 0, 405: 0.5751315719384813, 420: 0, 476: 0, 642: 0.3356946822411899, 701: 0.48040732113116036, 726: 0.39150692886870786, 781: 1, 972: 0}",27,single,f,straight,athletic,anything,socially,,graduated from college/university,white,65.0,-1,,doesn't have kids,likes dogs and likes cats,,no,"english (fluently), spanish (poorly)",Linear Classifiers/454.joblib
Marjie Brunell,"{687: 0, 403: 0, 345: 0, 161: 1, 139: 0, 155: 0.11726432470948467, 514: 0.42278980304224234, 200: 0, 305: 1, 710: 0, 991: 1, 214: 0, 984: 0, 879: 0, 535: 0, 774: 1, 183: 1, 225: 1, 242: 0, 254: 0, 322: 0, 389: 0, 418: 1, 447: 0, 712: 0.2753841530962191}",27,single,m,straight,fit,mostly vegetarian,socially,never,working on ph.d program,white,76.0,-1,science / tech / engineering,,likes dogs,,no,"english, spanish (okay), japanese (poorly)",Linear Classifiers/9.joblib
Minda Garrison,"{984: 0.01245762395417982, 27: 0.7552001042677023, 44: 1, 740: 0.3248890701737386, 640: 1, 332: 0, 888: 0.7871019945429705, 278: 0.7631120716637305, 944: 0.21734482450615156, 766: 0.6374494549379874, 269: 0.4568758658228096, 889: 0.14858914391004951, 568: 0.7538825445004802, 309: 0.8903805374455112, 371: 0, 779: 1, 601: 0, 240: 0.8187153956596909, 545: 0.09849587727969267, 645: 1, 266: 0, 548: 0, 532: 1, 55: 0.815773692316391, 863: 0.6617799911361124, 47: 0.6378551953007525, 227: 0.3672683203489928, 264: 1, 299: 0, 317: 0, 377: 0.05147731165821989, 569: 0, 598: 0.5597522569547957, 716: 1, 757: 0.6178259780083297, 761: 0.43995675614023666, 782: 0.8271269292154488, 804: 0.8316892202563833, 959: 0.8305128011997986}",25,single,f,straight,,strictly anything,often,,graduated from college/university,white,66.0,-1,other,,likes dogs and likes cats,,,english,Linear Classifiers/261.joblib
Alyssa Karylin,"{705: 0.41471203222722197, 538: 0.6817374022240896, 914: 0.7880901669922902, 86: 1, 597: 0.30156621862015864, 114: 0.22042284100028287, 722: 0.12056951294026241, 248: 0.02283448017356715, 349: 0, 113: 0.3507215094545013, 907: 0.3074153367762924, 539: 1, 286: 0.43684630228967647, 954: 0.0791157266884932, 122: 0.04557637361864497, 23: 0.011297949118521444, 96: 0.4302305702259228, 133: 0.3792570187482669, 155: 0.5144899999113366, 258: 0.5446187929686279, 292: 0.11482723026911845, 395: 0.6016190001919988, 493: 0, 528: 1, 650: 0, 709: 0.43429637042407343, 730: 0.6820903007199433, 764: 0.4223124357366075, 887: 1, 900: 0.6937387773869155, 913: 0}",44,single,m,straight,,,rarely,never,graduated from college/university,white,74.0,-1,education / academia,has a kid,has cats,agnosticism but not too serious about it,no,english (fluently),Linear Classifiers/481.joblib
Eadie Adalbert,"{927: 1, 18: 0, 977: 0, 990: 0, 299: 1, 45: 1, 180: 0, 215: 0, 292: 0.2943043892783225, 502: 0, 562: 0, 610: 1, 699: 0, 793: 1, 869: 1, 887: 1}",40,single,f,straight,fit,,socially,never,graduated from med school,"indian, white",65.0,-1,medicine / health,,likes cats,,no,"english (fluently), spanish (fluently)",Linear Classifiers/192.joblib
Atlanta Adamsen,"{721: 1, 673: 0.836794297329577, 432: 1, 453: 0.7994051368277904, 860: 0.4100128432945005, 482: 0.53701952559925, 303: 0.4821007939600792, 924: 0.14690341191992617, 590: 0.7819486286081978, 578: 0.9905409143592627, 625: 0.4630024899596452, 359: 1, 431: 0.13992846013648652, 354: 0.03908965855279023, 302: 0.45028125002662445, 813: 0, 330: 1, 669: 0.698443035302978, 977: 0.8927953663198847, 406: 0, 787: 0, 178: 1, 261: 1, 299: 0.91508212491592, 451: 1, 593: 0.7194272301844611, 679: 0.9363403581964751, 842: 0.6147675371353776, 884: 0.28879173211721754}",21,single,m,gay,fit,strictly anything,rarely,never,working on college/university,white,71.0,-1,student,,,,no,"english, sign language (okay)",Linear Classifiers/14.joblib
Rozele Hourigan,"{652: 0.6476122648990548, 949: 0.3790181033652873, 620: 0.6537586673264535, 34: 0.9326311483036616, 860: 0.493251382265536, 74: 0, 376: 0.7694605443049376, 664: 0.22188776338736727, 574: 0.7136428126674041, 811: 0, 521: 0.4903076505980568, 55: 0.04004412004322777, 167: 1, 184: 0.15988238394022947, 285: 0, 302: 0.44248776012020175, 366: 0, 386: 0.43805838941847774, 595: 0, 610: 0, 624: 0.35725888593656885, 674: 0, 877: 0.07694484550865521, 947: 0.8279793162939622}",31,single,m,straight,athletic,,socially,,graduated from college/university,white,68.0,-1,executive / management,,,,no,"english, portuguese (poorly), french (poorly), chinese (poorly), indonesian (poorly)",Linear Classifiers/875.joblib
Gretal Hoenack,"{613: 0.27062896677621273, 906: 0.26146768814429544, 546: 0.11212175463351803, 519: 0.4836207190298545, 949: 0, 977: 0, 732: 0.0027977310578557457, 105: 0.846844389551797, 558: 0.8920048345910183, 396: 0.06111063535659067, 517: 0.1481914633364756, 674: 1, 957: 0.35870043682321473, 200: 0, 905: 0.999198986128127, 343: 1, 82: 0.3949543213855753, 165: 0.14081467524418212, 264: 0.5099056013462713, 472: 0.6024968553100409, 503: 0.5057740505519179, 600: 0.2894431375306734, 608: 0.25122057121263675, 713: 1, 744: 0.8355617528715356, 899: 0, 911: 0}",33,single,m,straight,used up,strictly anything,often,sometimes,graduated from space camp,white,70.0,-1,science / tech / engineering,doesn't have kids,likes dogs,agnosticism and laughing about it,yes,english (poorly),Linear Classifiers/988.joblib
Carmencita Grosz,"{461: 0.8111533368646557, 682: 0, 352: 0, 51: 1, 108: 0.6568594330618343, 163: 0.7983478733773506, 428: 0.5713045038104623, 299: 0.5836162549570116, 957: 0.2597247388405064, 883: 0.5071448052994023, 252: 0, 726: 0.6613966638674023, 940: 0.40120244959288676, 532: 0.23712820120112155, 712: 0, 834: 0, 475: 0, 243: 0.32515859786807555, 382: 0.918334656795289, 274: 0, 565: 1, 52: 0.7078178233959109, 77: 0.060414693017628585, 278: 0.6544752115842281, 300: 1, 303: 0, 347: 0.06327683355239433, 422: 0.6356262441965033, 495: 0.4133602330937103, 540: 0.5915101705826249, 543: 0, 591: 1, 660: 0.43581812253793406, 692: 0, 698: 0, 778: 0.4105776655586433, 782: 0.24387586901204195, 867: 0.9800629461910093, 947: 0.020316205906444118, 996: 0.07618994698746473}",29,single,f,gay,a little extra,mostly anything,not at all,never,college/university,white,62.0,-1,other,,likes dogs and likes cats,agnosticism but not too serious about it,no,"english (fluently), spanish (poorly)",Linear Classifiers/971.joblib
Arlina Krystle,"{793: 0.8057874151959847, 615: 0.781984044704092, 287: 0.843001020427534, 820: 0.9243407204062826, 829: 0.6728441273797157, 540: 0.5631393835646303, 439: 0.848802952283898, 440: 0.507123602182955, 144: 0.3387961663733776, 17: 0.4280673749484345, 139: 0, 604: 0.9604948969530898, 289: 0.5516448930132141, 249: 0.48351973662459, 217: 0.7903610897831297, 713: 0.7065272246070422, 544: 1, 132: 0.4216091875256702, 304: 0.7417330679607366, 687: 0.7238836884269202, 20: 0.7680890939748592, 849: 0.8229126670023712, 74: 1, 180: 0.9673739121644584, 366: 1, 375: 0.1491913603224324, 420: 0.4353634780816962, 442: 0.35313320986266383, 517: 0.4892216538321499, 721: 0.24764502021216916, 853: 0, 936: 0.8247979105289738, 944: 0.8197379697148506, 993: 0.5675924090690287}",27,seeing someone,f,straight,curvy,,often,sometimes,graduated from college/university,"asian, middle eastern, black, native american, indian, pacific islander, hispanic / latin, white, other",65.0,20000,hospitality / travel,,likes dogs and likes cats,other and laughing about it,sometimes,"english (fluently), spanish (poorly)",Linear Classifiers/356.joblib
Ana Raychel,"{245: 0.9152150098643199, 35: 0.44445232024117587, 79: 0.5109549285086175, 768: 0, 967: 0, 173: 0.30432469947243135, 167: 1, 994: 0.39121837847709884, 732: 1, 495: 0.7163791361162133, 52: 1, 752: 1, 83: 0.5210437051064094, 575: 1, 481: 0.8348859293165685, 602: 1, 657: 0, 773: 1, 361: 0, 8: 0.8696920825730317, 329: 0, 998: 0.2523820036564981, 232: 1, 286: 0, 355: 0, 450: 0.9577312723219062, 589: 0.7595351668284565, 593: 1, 598: 0.8048667778256844, 723: 0.2382654606910748, 757: 1, 827: 0, 842: 1, 874: 1, 992: 0.08400100833647706}",25,single,f,straight,athletic,anything,socially,never,graduated from college/university,white,67.0,-1,education / academia,,likes dogs and likes cats,christianity but not too serious about it,no,english,Linear Classifiers/143.joblib
Tobe Marsden,"{473: 1, 719: 0.9072182777766393, 200: 1, 588: 0.7119937833398904, 557: 1, 626: 1, 649: 0.4187655312549392, 277: 0, 833: 0.4742304011816447, 850: 1, 419: 0, 138: 1, 412: 0.9763121201940113, 433: 0, 166: 0, 167: 0.7689392235218158, 738: 1, 22: 0.13932013990445746, 609: 0.084542931908695, 215: 1, 26: 0, 72: 0.9130318259705614, 239: 0, 319: 1, 345: 0, 602: 0, 651: 1, 735: 0.7441530825986309, 920: 0, 952: 0}",31,single,f,straight,fit,,,,graduated from college/university,,64.0,-1,artistic / musical / writer,,,,no,english,Linear Classifiers/644.joblib
Ekaterina Cyrie,"{496: 0, 937: 0, 961: 0.6620979312099671, 692: 0, 26: 1, 196: 0.6130159594585436, 260: 0.20314232360116513, 390: 0, 480: 1, 529: 0.6664442442581962, 573: 0.03801715296761898, 652: 0.11951103710000588, 746: 0.8951020718766536, 804: 0.22281114072533548, 832: 0.5895993690262049, 851: 1, 960: 0}",23,single,f,straight,average,,socially,,working on college/university,"asian, white",62.0,-1,student,,,,sometimes,english,Linear Classifiers/588.joblib
Myrtice Merriott,"{541: 0, 160: 0, 932: 0, 79: 0.4727270616690875, 962: 0.1344594700580677, 656: 0.10247342082230126, 692: 1, 912: 0.09063202615746668, 811: 0.16606316248330621, 145: 0, 430: 1, 214: 0, 969: 0, 966: 0.8028938504199523, 857: 0.11805762661278152, 553: 1, 21: 1, 29: 0.4855822122534734, 731: 1, 939: 0, 818: 0, 908: 1, 225: 0.8888003905917685, 385: 0, 464: 1, 529: 0, 653: 0.5199267214132552, 664: 0, 825: 0}",26,single,f,gay,a little extra,,rarely,sometimes,graduated from college/university,,66.0,-1,political / government,,has cats,,no,english,Linear Classifiers/154.joblib
Rosene Jess,"{820: 0.9955385690607832, 47: 0, 679: 0.9167045804209248, 569: 0, 862: 0.8204291690472312, 994: 1, 283: 0.46936693843944255, 155: 0.08603965630535537, 639: 0, 763: 0, 642: 1, 892: 0.6654625618806724, 405: 0.7483017722922094, 516: 0, 445: 1, 415: 0.6140829469292841, 807: 0.5088292992200767, 244: 0.03495659820427388, 855: 1, 176: 0.9826779853981122, 276: 1, 286: 0.978910060635517, 327: 1, 409: 0.020796036971877818, 427: 0.6084389016301506, 428: 0.3444711039139623, 438: 0.7880357070659123, 498: 0.9377745601408982, 548: 0, 647: 1, 739: 0, 814: 0, 980: 1}",25,single,f,bisexual,curvy,,,,graduated from masters program,white,70.0,-1,,,,agnosticism and very serious about it,,english,Linear Classifiers/839.joblib
Sherrie Dahlia,"{888: 0, 483: 1, 543: 1, 823: 0.1092114459923538, 305: 1, 728: 1, 175: 1, 152: 0.8103411473627365, 609: 1, 845: 0.622728946752024, 337: 0.4090510879855962, 634: 0.5598731408034577, 203: 1, 865: 0, 966: 0.4604549958980706, 273: 1, 390: 1, 606: 0.9755888259811427, 430: 1, 494: 0.8254977106284587, 800: 1, 949: 1, 547: 0, 10: 0.608766789880903, 70: 0, 78: 1, 177: 0.023557374671753686, 251: 0, 324: 1, 363: 1, 413: 0.571969188049904, 446: 0.8421107564713294, 486: 0, 567: 0.17305620428399732, 672: 0, 681: 1, 733: 0.5624991763764458, 775: 0.7304373298482121, 810: 1, 829: 0, 914: 0.7080706610456272, 945: 1, 977: 0.7595047122625965}",21,single,f,straight,curvy,anything,socially,never,working on college/university,"asian, black",66.0,20000,sales / marketing / biz dev,"doesn't have kids, but wants them",has dogs,christianity,no,english,Linear Classifiers/216.joblib
Peri Lubin,"{815: 1, 534: 0, 591: 1, 57: 0.6829194790508879, 816: 1, 276: 0, 520: 1, 366: 0, 183: 0, 75: 1, 983: 0, 497: 1, 970: 0, 839: 1, 500: 0.2332762680126379, 768: 0, 188: 0, 413: 1, 49: 0.6383731433134301, 82: 0, 181: 0.7266637514521079, 242: 1, 342: 1, 348: 0.4547831642388971, 480: 0, 540: 1, 648: 0, 682: 1, 778: 1, 780: 0.0292350689209826, 785: 0, 852: 0, 936: 1, 993: 1, 997: 1}",22,single,f,straight,curvy,mostly vegetarian,socially,,working on college/university,white,67.0,-1,student,,,other,trying to quit,"english (fluently), spanish (fluently), german (okay), portuguese (okay)",Linear Classifiers/111.joblib
Verla Rossner,"{134: 1, 120: 0.5518451902765791, 24: 1, 158: 0, 287: 0, 288: 1, 304: 0.600473018083342, 394: 1, 495: 0.12714194126760336, 527: 1, 637: 0.9802289980022234, 739: 1, 763: 1, 782: 1, 837: 1, 907: 0.42113702294648814, 945: 1}",32,single,m,straight,fit,strictly anything,not at all,,graduated from masters program,white,72.0,-1,entertainment / media,,likes dogs,,no,english (fluently),Linear Classifiers/366.joblib
Jsandye Braun,"{783: 0, 121: 0.2708507423212847, 494: 0.28867509036945904, 275: 1, 377: 0.6238429007824289, 697: 0, 55: 0, 825: 1, 658: 0, 342: 1, 858: 0, 104: 0.6643304068603042, 229: 1, 246: 0, 457: 0.09818601561180351, 480: 0.31723701215033007, 520: 0.7618328293032688, 635: 0.3917308006085367, 717: 0.35041603099206586, 727: 0, 760: 0, 910: 1, 932: 0.3813777921399115}",24,single,m,straight,fit,strictly anything,,never,working on college/university,white,67.0,-1,other,,has dogs and dislikes cats,other and laughing about it,no,"english (fluently), spanish (poorly)",Linear Classifiers/6.joblib
Ira Chinua,"{456: 1, 562: 1, 196: 1, 69: 0, 402: 0, 94: 0.7874868836719866, 296: 1, 287: 1, 423: 1, 12: 0, 760: 0, 437: 0.13829367664512482, 968: 0.8302799540133714, 177: 1, 631: 0, 427: 0.4671134766435898, 128: 0.7017140699203397, 203: 1, 223: 0.32406956187686475, 324: 0.4828825508087222, 363: 1, 391: 0.7689901877369714, 460: 0, 746: 0, 971: 0.05123989250888439}",27,single,m,straight,average,strictly anything,socially,never,working on ph.d program,"hispanic / latin, white",73.0,-1,education / academia,doesn't have kids,likes dogs,catholicism,no,"english, spanish, german, french, serbian",Linear Classifiers/813.joblib
Fernande Kress,"{943: 0.8411527170297761, 25: 0.45857089798734574, 70: 0, 767: 0.2804419652545205, 382: 0.025409276691402916, 148: 0, 523: 0.4699401230664675, 332: 0.3017545051929922, 288: 0, 850: 0, 929: 0.9900934186692272, 631: 0.18830553187276333, 753: 0, 176: 0.11099020879357724, 794: 0, 137: 0.8093139924042232, 422: 0.5158798632698209, 468: 0, 485: 0, 555: 1, 687: 0.4254140396925825, 701: 0.34761106142143205, 709: 0.4124762736291423, 814: 0.5262249817221418, 832: 0, 892: 1, 942: 0.26442425939509473, 982: 0.5359818347963872}",38,single,f,straight,curvy,mostly other,socially,never,graduated from masters program,white,65.0,-1,executive / management,"doesn't have kids, but wants them",likes dogs and has cats,judaism and laughing about it,no,"english (fluently), french (okay)",Linear Classifiers/787.joblib
Arlina Heidt,"{504: 1, 777: 0, 441: 1, 574: 1, 255: 1, 787: 0.8524869199074114, 355: 0, 283: 1, 669: 1, 481: 1, 630: 1, 844: 1, 45: 1, 812: 0, 871: 1, 731: 1, 693: 1, 235: 1, 285: 1, 24: 0, 43: 1, 734: 1, 176: 1, 578: 0.8621272680213199, 191: 1, 238: 0, 320: 0, 326: 1, 329: 1, 401: 1, 476: 1, 626: 0, 627: 1, 837: 0.4767779886261678, 853: 1, 892: 1, 978: 1}",28,single,m,straight,average,other,socially,,college/university,,72.0,-1,,,has cats,agnosticism,when drinking,english,Linear Classifiers/157.joblib
Ashlee Monk,"{902: 0.05463584289085599, 636: 0.5009406119042736, 989: 0, 10: 1, 64: 0.327352922021811, 70: 0.5921637290254207, 86: 0.9909548199095245, 289: 1, 294: 1, 418: 1, 421: 0.7565822392245469, 517: 0.14138649083671662, 539: 1, 573: 0.8467830595771113, 796: 0.9503386696438749, 841: 0, 888: 0.715561863972846}",32,single,m,straight,average,strictly anything,socially,never,graduated from college/university,white,66.0,-1,,,,agnosticism and somewhat serious about it,no,"english (fluently), spanish (poorly)",Linear Classifiers/919.joblib
Ivett Laurianne,"{475: 0, 156: 0, 168: 0, 23: 0, 319: 0, 923: 0.5117072306888741, 312: 0, 743: 1, 419: 0.32512714474759674, 584: 0.4924357067826093, 824: 0, 145: 0.26932971875804457, 481: 0.7085617315008403, 485: 0.4347306861640803, 993: 0.4832517660010396, 729: 0.18733549679520412, 684: 1, 336: 0.6068984076750334, 93: 1, 620: 0, 272: 0.9331721215699997, 64: 1, 235: 0.28748108450656007, 240: 0, 273: 0, 376: 1, 381: 0.9461246735487439, 390: 0, 392: 0, 450: 0.8012720251041199, 694: 0, 730: 0.3383331360229893, 774: 0.5729131140610639, 860: 1, 898: 0}",24,single,f,straight,curvy,,socially,never,graduated from college/university,white,67.0,-1,medicine / health,doesn't have kids,has cats,,,english,Linear Classifiers/671.joblib
Lucy Darbie,"{927: 0.6613586124617097, 81: 0, 747: 0.3030193066728577, 936: 0.6260838077913053, 594: 1, 275: 0.8558551025259868, 569: 0.11383180960389172, 248: 0.7620767150872165, 251: 0.3605219458328355, 22: 0.5790239686939493, 213: 0.9957852434993528, 276: 0.888368593448793, 627: 1, 661: 1, 736: 0, 760: 0.7166363680129875}",23,single,f,straight,fit,,rarely,sometimes,graduated from college/university,"hispanic / latin, white",58.0,-1,other,doesn't have kids,likes dogs and likes cats,judaism and laughing about it,no,"english (fluently), spanish (fluently), french (okay)",Linear Classifiers/2.joblib
Carmencita Chabot,"{199: 0.10374416613162096, 916: 0.24381936762754153, 123: 1, 248: 0, 715: 0.7765225086439334, 403: 1, 501: 0.7208426927020366, 593: 1, 445: 0, 265: 0.6061771297687752, 531: 0.8223252670663368, 903: 0.10787975737301392, 170: 1, 263: 1, 150: 0.8498442686954388, 187: 0.5651522548342289, 238: 0.18557935279081805, 459: 0.5803749214992422, 595: 1, 627: 0.30969168184643703, 782: 0.6885487175533025, 967: 0.6547679777912623}",45,single,f,straight,average,,socially,never,graduated from college/university,white,62.0,-1,other,"has a kid, and might want more",likes dogs and has cats,christianity,no,english,Linear Classifiers/632.joblib
